Date,Open,High,Low,Close,Volume,Change,PB,BandWidth,PDI,MDI,ADX,CWMA,VWMA,MACD,MACD_sig,RSI,RSI_sig,%K,%D
2005-03-16,9980,10079,9910,10060,370997,0.0019920318725099584,0.19934515047777918,7.165541858801426,21.89322414946102,22.295965438367897,22.737044767894776,10120.666666666668,468105.19999999995,53.21586063680297,116.14702171039701,48.61547642696001,50.44403358892562,29.11392405063291,34.177215189873415
2005-03-17,9860,9970,9840,9920,417586,-0.013916500994035741,0.07372633986884841,7.718692745935924,21.057828342508287,23.499849111439495,21.504440399697103,10049.333333333332,436534.39999999997,29.725827534995915,98.86278287531681,44.58174245943258,49.46820869458918,11.39240506329114,22.36286919831223
2005-03-18,9860,9960,9860,9900,255059,-0.0020161290322581182,0.10348329351444222,8.26650574034684,20.288255300668887,22.641030715292228,20.359879200656405,9976.0,365127.19999999995,9.387757981899995,80.96777789663345,44.019831215495714,48.65737825778966,8.860759493670885,16.45569620253164
2005-03-21,9830,9980,9800,9840,335494,-0.0060606060606061,0.08297244497435251,8.474597039738272,19.157297376024566,23.237067397567717,19.59298626595453,9914.666666666666,346209.4666666667,-11.43993477886579,62.48623536153361,42.297444180140474,48.022435814040435,5.2631578947368425,8.505440817232952
2005-03-22,9860,10020,9789,9920,315959,0.008130081300812941,0.20093735976178062,8.171604463845025,19.025589049008286,21.574900224755243,18.64198838245559,9904.0,326207.79999999993,-21.245791673723943,45.7398299544821,45.36690168676007,47.872564225908064,17.920656634746923,10.68152467438488
2005-03-23,9860,9990,9830,9970,318491,0.00504032258064524,0.28363049261154544,7.972415796845703,17.670282851790837,20.03799138563139,17.758918919206575,9918.0,319365.1333333333,-24.69772181444023,31.652319600697634,47.255369262411776,47.969977945895494,30.62605752961083,17.936624019698193
2005-03-24,10020,10120,9950,10060,402056,0.009027081243731194,0.4048160396474169,7.980268579948681,20.825518308365023,18.962748995543222,16.824832213033027,9968.0,343877.8666666667,-19.94128278720018,21.333599123118073,50.56761432238791,47.049709848764756,45.854483925549914,31.467066029969217
2005-03-25,10100,10120,10000,10100,217500,0.003976143141153132,0.4704334030604921,7.684529077386576,19.499808995765658,17.75561971483868,15.957465985871876,10022.0,307907.26666666666,-12.796593717001087,14.507560555094242,52.010050682726835,46.967297520307255,52.622673434856175,43.03440496333897
2005-03-28,10200,10220,10140,10200,179687,0.00990099009900991,0.6225769740652842,7.181034283013911,21.595140170326825,16.723775776994803,15.725696160302482,10096.0,261836.26666666666,0.9241352550016018,11.790875495075715,55.5055977891067,47.802225336158,69.54314720812182,56.006768189509295
2005-03-29,10200,10220,10000,10040,337115,-0.015686274509803977,0.42478034788699476,6.063278926414604,19.80480524279295,19.801389051376585,14.603048248623933,10092.666666666666,278628.4,-1.1000700832319126,9.21268637941419,49.316063958786984,47.88006839524989,42.47038917089679,54.87873660462492
2005-03-30,9880,9990,9880,9960,362906,-0.007968127490039834,0.3135379090408913,5.700240231986351,18.77334782883589,22.676197250957735,14.232537953589928,10054.666666666668,302607.1333333333,-9.055215917082023,5.559105920114948,46.52261972040924,48.095721424247294,28.934010152284262,46.982515510434276
2005-03-31,10120,10140,10020,10040,346725,0.008032128514056325,0.4798740195893027,4.943982133128866,22.310920322049938,21.052615483042466,13.423196523342531,10044.0,318231.2,-8.802920306370652,2.6867006748178284,49.59723408812239,48.71543285453916,47.26930320150659,39.55790084156254
2005-04-01,10040,10320,10000,10240,453138,0.019920318725099584,0.870342889368632,5.050116057075956,25.572303139733627,18.811020177056985,13.552527959151265,10101.333333333332,373015.0,7.449481329445916,3.6392568057434462,56.353337125238696,50.27719873732784,84.93408662900188,53.71246666093091
2005-04-04,10240,10340,10200,10340,344399,0.009765625,0.994339608250112,5.589012408920287,24.903028102528697,17.847934629369856,13.76325960379308,10182.666666666666,375843.2666666666,28.075158037512665,8.526437052097291,59.29153669710238,51.82438040514366,100.0,77.40112994350282
2005-04-06,10360,10400,10200,10360,410120,0.0019342359767891004,0.9557787445466984,6.139325877743121,25.231663336507744,16.6971611326834,14.234079461407058,10261.333333333332,389597.73333333334,45.51037303058547,15.923224247794927,59.873342318449815,53.2263774113701,93.45335515548281,92.79581392816156
2005-04-07,10360,10400,10300,10360,357174,0.0,0.8996405219041101,6.543122745530587,24.062114408170487,15.923207127013514,14.671269329191464,10318.666666666664,380836.5333333333,58.65180502765725,24.46894040376739,59.873342318449815,54.26034718871031,93.45335515548281,95.63557010365521
2005-04-08,10480,10500,10400,10440,278919,0.007722007722007707,0.9484506182150938,7.085169006690278,26.136614482303155,15.063828577522203,15.542993300590897,10376.0,346372.4666666667,74.66116850083199,34.50738602318032,62.36837120803724,55.41127169152258,91.56118143459915,92.82263058185492
2005-04-11,10440,10440,10320,10340,191323,-0.009578544061302652,0.8165696974662305,6.978754170905985,25.044875569836915,17.219303854312905,15.755340148475169,10373.333333333332,287230.13333333336,78.37606958664401,43.281122735873055,57.55120420075311,55.63856129281663,77.49648382559775,87.50367347189324
2005-04-12,10320,10400,10259,10400,207740,0.005802707930367523,0.8669359664049422,7.360506168804615,23.787566568984914,18.526726339605602,15.51801396502553,10384.0,251014.46666666665,85.17975482952534,51.66084915460351,59.569002231178914,56.77777665641574,85.07462686567165,84.71076404195617
2005-04-13,10360,10400,10320,10360,213519,-0.0038461538461538325,0.7833770989460584,7.56744886467365,20.902303790361096,16.27956609467709,15.297639651822292,10377.333333333332,225835.73333333334,86.34868480808473,58.59841628529976,57.60314515428106,58.008946149068166,77.41935483870968,79.99682184332636
2005-04-14,10260,10280,10040,10040,663520,-0.030888030888030937,0.36808655870169954,7.587082335691017,17.96843721512123,22.728119543244834,15.04034686409958,10264.0,363764.06666666665,60.75341701569596,59.029416431379005,44.85111047580377,57.481599081032755,25.806451612903224,62.76681110576152
2005-04-15,10000,10040,9780,9830,866964,-0.020916334661354563,0.11324582181645375,7.830579711270608,15.296565262228118,26.783395559889012,15.915866797539236,10102.0,549084.0,23.25566114398862,51.874665373900925,38.78329951211751,55.52937267957484,6.944444444444445,36.72341696535245
2005-04-18,9470,9630,9440,9520,864948,-0.03153611393692779,-0.13604929139367483,9.29213981436125,14.451016474027279,35.19456896090659,17.763538955768492,9877.333333333332,694528.9333333333,-31.11728902494542,35.276274494131656,31.918492974501675,52.48792337706366,7.547169811320755,13.43268862288947
2005-04-19,9540,9600,9480,9480,602959,-0.004201680672268893,-0.08003230405137833,10.583227552171628,13.598880346672054,33.119243411857134,19.47923453126709,9694.0,707735.8666666667,-76.55344896898168,12.910329801508988,31.152268178616282,49.296692917082154,3.7735849056603774,6.088399720475188
2005-04-20,9570,9660,9380,9400,657711,-0.008438818565400852,-0.050718294855755054,12.148661908907735,12.273852276443051,32.75799945426947,21.337012766527128,9545.333333333332,712845.5333333333,-117.66094238417827,-13.203924635628466,29.620741960218822,45.93529287727871,1.7857142857142858,4.368823000898468
2005-04-21,9240,9400,9150,9320,586475,-0.008510638297872353,-0.01973984506653058,13.824573130175486,11.394687799791797,37.00144814767791,23.592279984385545,9434.0,664597.0666666667,-154.90856893586715,-41.54485349567621,28.13134669295428,42.131179042269494,12.592592592592593,6.050630594655748
2005-04-22,9500,9520,9340,9340,334597,0.0021459227467810482,0.061159016685556025,15.156610286931608,14.302971095856776,35.054517790122034,24.910214264699015,9377.333333333332,537525.6000000001,-180.73040091869188,-69.38196298027935,29.091274141895042,38.96896459128526,14.074074074074074,9.484126984126979
2005-04-25,9240,9490,9240,9490,328776,0.016059957173447437,0.19266348639217715,15.820298510562067,13.259431825773582,35.41533827007115,26.382217243540783,9403.333333333332,444004.93333333335,-186.93576328792915,-92.89272304180932,35.996079308489655,36.349750933208675,25.185185185185187,17.283950617283946
2005-04-26,9490,9490,9420,9420,187546,-0.00737618545837726,0.1843256633227049,16.451247730932096,12.438486836850714,33.22263160919378,27.74907715246528,9408.0,339152.39999999997,-195.25123792721024,-113.3644260188895,34.31670025326888,33.762368166429546,20.0,19.75308641975308
2005-04-27,9260,9340,9220,9280,411813,-0.014861995753715496,0.14226717244111503,17.453487944215443,11.909113573567897,37.88859940326659,29.49343150539523,9370.0,336749.73333333334,-210.70921677077968,-132.83338416926756,31.183205523516918,32.24371206061989,9.62962962962963,18.271604938271604
2005-04-28,9260,9270,9140,9200,394049,-0.008620689655172376,0.13929579031882952,18.557343629181005,11.075183088490977,37.67110375831832,31.28389285385791,9313.333333333332,344818.93333333335,-226.80069060240203,-151.62684545589445,29.524198594387684,31.214923069761028,4.615384615384615,11.415004748338077
2005-04-29,9040,9130,8990,9040,585597,-0.017391304347826098,0.106033727225582,19.923364205598595,10.589117299122277,40.72006849126021,33.24392068296099,9211.333333333332,429565.8666666667,-249.58688017871646,-171.21885240045887,26.488870999433928,30.61163173919794,3.5460992907801416,5.930371178598125
2005-05-02,9120,9160,9000,9110,236912,0.007743362831858391,0.17877173285394948,20.538764156826126,11.007343067611371,38.63326212951037,34.84448762658868,9152.666666666666,381351.1333333333,-259.0109673945881,-188.77727539928472,29.88512644784727,30.470838213556945,8.51063829787234,5.5573740680123604
2005-05-03,9100,9230,9050,9100,277432,-0.001097694840834218,0.20491187808661068,20.68292801960998,12.395719359728533,35.67954499708643,35.81502624593464,9116.0,352767.3333333333,-264.2405403711891,-203.8699283936656,29.674208738513855,30.47677896670083,8.527131782945736,6.861289790532735
2005-05-04,9100,9340,9100,9290,346370,0.020879120879120805,0.32014041104047053,20.07514659949742,14.30463491882815,31.564593167562528,35.94456876830765,9164.0,341170.4666666667,-250.16980079022142,-213.12990287297677,38.54841148058983,31.63423060977145,28.571428571428573,15.203066217415545
2005-05-06,9330,9510,9330,9480,493666,0.020452099031216253,0.437392720338403,18.97930493194943,18.75750461212716,29.810745471527945,35.002682544804614,9274.666666666668,383035.1333333333,-221.1380840155016,-214.73153910148176,45.900230647360104,33.501892443712016,73.13432835820896,36.74429623752775
2005-05-09,9500,9550,9409,9500,400770,0.0021097046413502962,0.4714744480240023,17.25825487545679,19.187843537371407,28.475989726093648,33.89440377078946,9373.333333333332,387293.3333333333,-194.27690324880678,-210.64061193094676,46.624112829581144,34.682785057166626,76.11940298507463,59.27505330490405
2005-05-10,9560,9590,9510,9540,213574,0.004210526315789442,0.522319236036176,15.552174513115135,19.552760398771476,27.08655069050491,32.627182448639466,9454.666666666668,341474.6666666667,-167.82695360824619,-202.07788026640665,48.11929135877978,36.216406291112285,82.08955223880596,77.11442786069651
2005-05-11,9499,9510,9430,9440,346095,-0.010482180293501009,0.4845628622860748,13.011926366906629,19.019734238725686,29.074238112050548,31.78995186549727,9474.0,341385.5333333333,-153.16870869204286,-192.29604595153393,44.74475023094225,37.72324459193732,75.0,77.73631840796018
2005-05-12,9480,9600,9480,9500,417218,0.006355932203389925,0.5918055266342215,9.717264181755901,21.157842753812275,27.55731588321097,30.457563372476432,9490.666666666666,360426.5333333333,-135.1524916358503,-180.86733508839723,47.14004109219535,39.68056042502705,83.60655737704919,80.23203653861837
2005-05-13,9500,9700,9440,9630,410919,0.013684210526315743,0.8146033130820237,7.933405598045004,22.23807234941938,24.607676131632285,28.643331080552432,9536.666666666668,372644.6666666666,-109.12665215722882,-166.51919850216356,51.995633657965605,42.514645164863914,90.14084507042253,82.9158008158239
2005-05-16,9699,9800,9680,9760,347032,0.01349948078920038,1.0149719796912557,7.6086242240516295,24.769566996078336,23.588052033286157,26.771899293089437,9616.0,369083.6,-77.12205823913791,-148.63977044955843,56.31692277938866,45.45151142392407,95.06172839506173,89.6030436141778
2005-05-17,9800,9860,9670,9790,363568,0.0030737704918033515,0.9877823660343835,8.380855647977816,25.2189179343041,22.031476730909752,25.341467269488902,9688.0,374617.06666666665,-48.77518769659582,-128.6668538989659,57.272794596771526,48.51802096373048,91.95402298850574,92.38553215133
2005-05-18,9890,9900,9780,9790,341989,0.0,0.931484813349245,9.077449627011172,24.942481318876947,20.569669658401587,24.21764883712487,9743.333333333332,362957.93333333335,-26.010258494359732,-108.13553481804468,57.272794596771526,50.59850797663955,87.91208791208791,91.64261309855179
2005-05-19,9860,10020,9850,9970,508780,0.018386108273748647,1.0314778455823808,10.363984114018757,27.68539712798601,19.333610065108754,23.75657223260186,9835.333333333332,407169.5333333333,6.480899809323091,-85.21224789257113,62.9190204716337,52.48948462378107,95.14563106796116,91.67058065618494
2005-05-20,9990,10040,9900,9970,233768,0.0,0.9559481427381948,11.287673012017603,27.007410822325355,18.35538371323008,23.42202841548359,9896.0,353606.33333333326,31.863079109252794,-61.797182492206346,62.9190204716337,54.30002991734246,93.26923076923077,92.10898324975994
2005-05-23,9920,9970,9890,9960,160941,-0.0010030090270812808,0.8925259226071118,11.970758885031746,26.19188121978936,18.17857154919994,23.039027335683805,9930.666666666666,287577.5333333333,50.58856911222574,-39.32003217131993,62.38782972711261,55.885423069379435,91.91919191919192,93.44468458546127
2005-05-24,9930,9970,9860,9900,255070,-0.0060240963855421326,0.8087051707177779,12.453106557152873,23.515412852939978,17.415818971382986,22.457814886894493,9932.0,265331.13333333336,59.896704366838094,-19.476684863688327,59.16054948452394,57.48717854199962,85.1063829787234,90.09826855571536
2005-05-25,9870,9930,9670,9690,426388,-0.021212121212121238,0.6201784212972397,12.463574678695242,21.109409854045367,22.337364142132582,21.055566801677106,9856.0,307423.93333333335,49.75468265045856,-5.6304113608589486,49.50757454225718,57.75023781422871,50.70422535211268,75.909933416676
2005-05-26,9630,9700,9590,9640,277951,-0.00515995872033026,0.5642987328164883,12.194777336930438,19.54954760224796,23.501779107685035,20.207331892377958,9770.0,294411.1333333333,37.25304532109658,2.946279975532157,47.51948430954328,57.25288788662624,36.608557844690964,57.47305539184234
2005-05-27,9800,9860,9730,9800,375574,0.016597510373443924,0.6809305657785656,11.808560003248687,24.322306319092398,22.317771721442202,19.07094247326447,9759.333333333332,329327.93333333335,39.79731185426317,10.31648635127836,53.89928052470421,56.98426096943908,60.65573770491803,49.32284030057389
2005-05-30,9800,9880,9800,9870,228959,0.0071428571428571175,0.7257030190684942,10.735695644191685,24.161051246956497,21.485148204465386,18.12746580323326,9783.333333333334,305919.3333333334,46.92119803432979,17.637428687888647,56.3966962921239,56.88691671336712,72.1311475409836,56.46514769686419
2005-05-31,9850,9880,9730,9780,445531,-0.00911854103343468,0.6195200387698536,9.517556984076606,22.78772191635447,22.91648153262898,16.852769945477856,9783.333333333332,350166.86666666664,44.788388653649235,23.067620681040765,52.4616129249983,56.352340972058975,56.666666666666664,63.15118397085609
2005-06-01,9669,9790,9660,9780,330983,0.0,0.5999391138238144,7.83659333112394,21.63970827813999,24.474675272738992,16.088121013706573,9791.333333333334,343534.3333333334,42.606975165608674,26.975491577954347,52.4616129249983,55.190406800210596,56.666666666666664,61.8214936247723
